label	text
0	, devoted and loyal only to his extremely small penis
0	dfkf lkasjfowejf aef
0	::::I specialise in witches, humanitarian disasters, bogs, curious local history, industrial parks ... What I don't do though is what you're still doing. Being a complete plank.
0	::::Demotion of the author??  He's in the first sentence!  This article has the highest acknowledgement for him (and we never even got to the bottom of whether this guy is the mostly authorly contributor - that's another thread).  The citations don't confirm the claims of the intro.  GNU and FSF arent' the same thing.  GNU has tens of thousands of developers.  FSF had about 12 at it's highest.  Thanks for commenting on the substance, but I think you've some research to do.
0	":::(a) The source qualifies for WP:RS. No editor has challenged it. 
 :::(b)It reads 
 :::*According to David Ben Harosh, Head of the Technological Development Department of the Israel Police, which spearheaded the Skunk project, the liquid is even safe for drinking; yet, the safety data sheet clearly states: “Do not swallow.” 'Crowd Control Weapons in the Occupied Palestinian Territories,' April 2014 p.25 
 :::This is footnoted to Odortec Ltd,  “Material Safety Data Sheet (MSDS),” Skunk-skunk.com, 9 September 2008. 
 :::You are therefore utterly confused. It does not speak of a 'label'. It speaks of the manufacturer's own data sheet, and cites it.  
 :::I wrote: 
 :::Contrary to the reported remarks of David Ben Harosh, the product's safety sheet contains a warning not to swallow the liquid 
 :::You edited out part of this: 
 :::'Contrary to the reported remarks of David Ben Harosh]  
 :::My edit correctly paraphrased what the source said 
 :::According to David Ben Harosh, Head of the Technological Development Department of the Israel Police, which spearheaded the Skunk project, the liquid is even safe for drinking; yet, the safety data sheet clearly states: “Do not swallow.” '''[http://whoprofits.org/sites/default/files/weapons_report-8.pdf 'Crowd Control Weapons in the Occupied Palestinian Territories,' April 2014 p.25 
 :::Your edit cancels out what the RS states as a contradiction between the spokesman's reported remarks, and what the firm's saqfety sheet advises, and therefore is POV pushing, on behalf of the company. Stop fucking around and wasting our time. Familiarize yourself with the rules.   

 ."
0	""" 

 == Notable alumni == 

 I have removed the following names because there is zero evidence available that they would be considered """"notable"""" by Wikipedia's standards, i.e. worthy of a stand-alone article, and/or no evidence that they have attended the school. 
 *Rohan Khara, Lead Product Innovation, Quikr. Also only Indian writer at The Stanford Daily 
 *Sanjeev Agrawal, Head of Marketing, Google;  CEO of Aloqa;  Vice President at Motorola 
 *Bharat Gupta, successful first generation entrepreneur 

 I have left in Neel Mukherjee, who is notable, but tagged it with . He does not appear in the school alumni database, and his official biographies simply say he was educated in Calcutta but do not mention the school.   """
0	is notabley, reliably verified
0	*Support - In my opinion, Forward is the generic name and Striker is one specific type of Forward. There's plenty of crossover and grey areas in the terminology, and different pundits/analysts/commentators use them in different ways, but I think Forward is a more appropriate name for the article than Striker.
0	""" 
 :Thanks, I just now added it. •  •  •  """
0	:If it's not visible when you go to edit it, that usually means that someone has already corrected it.  Try reloading the page.
0	""" 

 == Seattle -> Buffalo trade for Marshawn Lynch now determined == 

 Please remove this trade from """"Undetermined"""" and add it as a """"Round Five"""" pick for Buffalo. The Bills announced on February 15 that the conditional sixth-round pick was improved to a fifth-round draft choice based on Lynch’s playing time."""
0	""" 

 == Smile!! == 

  Hello Strdst grl, Thesevenseas has smiled at you! Smiles promote WikiLove and hopefully this one has made your day better. Spread the WikiLove by smiling at someone else, whether it be someone you have had disagreements with in the past or a good friend. Go on, smile! Cheers, and happy editing!   Smile at others by adding  to their talk page with a friendly message.    348° 32' 15"""" NET """
0	* It's not unhelpful, he totally smelled like urine soaked cats! You can ask my friend Chuck, who was with me at the time. He'll be over my house in about an hour if you want to ask.
0	[] im putting this here for everyone to see. This madonna stuff is getting stupid.
0	:::You're completely missing the point. Again, I do not care if his religion is mentioned in the article and notability does not apply to this content. It's about whether it's encylopedic. And religion is most certainly typical content when adding biographical content. And for the record, I was among the editor's to say that I've seen no reliable sourcing of his religion anyway, which is why I said it's a moot point at this time. The other issue is consistency. Editors are saying his religion is not relevant, yet cannot explain why other similarly irrelevant content remains in the article. Understand that a thread that's been open for a few hours is like a newborn baby. Involved editors trying to hide it or close it is very bad form and totally inappropriate. What's the problem with allowing other editors some time to weigh in on the discussion? But the bottom line is that if it's going to be closed it must be by someone who has not commented in the thread.
0	If you'll look at the Canadian Consensus Document you'll see a good number of widely respected and experienced physician and researchers. The Pediatric Definition was created by the professional society of CFS researchers (IACFS/ME) researchers and it is very similar to the Canadian Consensus Document. The IACFS/ME is shortly coming out with a new research definition. Bleijenberg, a CFS researcher focused on CBT et. al. supports the fundamental outlines of the Canadian Criteria stating that post exertional malaise - a central focus of the Criteria - is afundamental part of CFS and needs to be accounted for in the definition - Cort
0	""":::Well, I thought the RFC made clear that what you think is BLP policy is not BLP policy.  But your consensus of one says otherwise, so I must be wrong.  My apologies.  People who want to wank to Japanese porn will just have to look to websites with no standards whatsoever.'''''' •   
 """
0	:I suggest cutting and pasting all of the subsections on the Hebrew Gospel Hypothesis and Allegations of deliberate suppression on the talk page of the Talk:Hebrew (Aramaic) Gospel in a reverse merge as a place-holder for now.  The modern scholarship section of this article should emphasize the latest thinking about this specific gospel.
0	:See Wikipedia:Username regarding potentially offensive usernames.
0	Women Men for Getting Work Accomplished mmm I think not.
0	""" 

 ==Claim== 
 I have replaced the word """"claim"""" throughout. The idea is not to debunk believers or debunkers. Findings are findings as long as there is a WP:RS.  See WP:CLAIM.   """
0	"== Review(s) == 

 ANN Jason Thompson"
0	""" 

 In Dresden today there were some 5.000 Neonazis and their friends marching through the city very loud; but there were almost 10 times as many normal citizens with white roses and chandles demonstrating in silence, forming the words """"Wir haben Nazis satt!"""" meaning: """"We are fed up with Nazis!"""" Greetings, Jesusfreund  """
0	""" 

 == Non-NPOV, original research, etc. == 

 Deleted the bulk of (and rewrote some of) the ridiculously biased and non-encyclopedic info in this article. Wikipedia is not a record review site! But if anyone decides to change it back, I'll just say """"fuck it"""" and leave it alone, and console myself with the fact that I TRIED to improve an article that sure could've used it.   """
0	""" 
 :Thank for contacting me about this AFD.  I spent a good amount of time on this one due to there being several previous AFD discussions and in the end, couldn't determine there was a clear enough consensus to keep the article.  Specifically, the points made by JzG regarding the sources were strong enough to me to knock the AFD away from a clear keep decision. I would welcome a DRV discussion if you feel this was in error.  """
0	Isn't the nude woman a succubus and not a phoenix? Check your mythological references...
0	""" 
 ::Oh right, nevermind; seems to have been added by Choess. Well thanks for the links and categorisation then ).  """
1	"== ZANGIEF IS NOT GAY == 

  
 HEY LINDSAY DUDE IS YOU ARE ARE FUCKING HOMOSEXUAL THEM GO TO A GLORY HOLE OR OTHER PLACES FOR DEAL WITH THAT AND STOP MESSING AROUND WITH THE BEST CHARACTER OF ALL TEH CAPCOM UNIVERSE, ZANGIEF IS NOT GAY, SO FUCK OFF PUSSY FAIRY AND GO TO SING IN A CHORUS OR SOMETHING!!! ZANGIEF RULES!!!!!≈≈≈≈88"
0	The Jewish New York style knysh is unknown in Israel. And seems to have been created by the immigrates in New York itself.
0	:What is there is fair to both sides.  It lists both his official and actual win total.  There is no reason to put the word official in quotes.
0	:I would beg to differ, as the founder of the company is Jules Springuel.
0	Can we have a history section ? When was it built ? …
0	""" 
 ::It might be good as an example, but not for extrapolating into general statements.   """
0	Thoriq Dhiyaan Azka Rahmat
0	""" 

 ==Citation tags== 
 It is against policy to remove citation needed tags, and attempts to remove such tags without providing sources means the information would normally be removed until a source is found. However, I will not do that at this time, and will give the opportunity to find sources still. If you have issue with how many tags appear, either find sources for the information given or remove the unsourced material so the tags may be removed. If no sources can be found, it means the article would need be deleted, failing to prove notability per Wikipedia:Notability. Also, simply adding external links in the middle of articles is frowned upon, see Wikipedia:Citing sources on how to properly cite materials. 

   """
0	"Einstein summation convention  
 *"
0	"== SPI == 

  
  You are suspected of sock puppetry, which means that someone suspects you of using multiple Wikipedia accounts for prohibited purposes. Please make yourself familiar with the notes for the suspect, then respond to the evidence at Wikipedia:Sockpuppet investigations/BriceStratford. Thank you."
0	what does mhz mean though??
0	::::::You may also wish to consider that the Sisters consider themselves holy clowns at times so your potential slur may actually be am affirmation of their success.
0	::Yes, after sleeping on it, I agree.
0	""" 

 == Gorillas and alphas == 

 """"Gorillas use intimidation to establish and maintain alpha position. A study conducted regarding the reproductive behavior of male mountain gorillas (Gorilla beringei beringei) found further evidence that dominant males are favored to bear offspring, even when there is a greater number of males in a notably enlarged group size. The study also concluded that mating access dropped off less steeply with status; alpha, beta, and gamma showing more similar mating success, compared to what had been previously thought.[4]"""" 

 So... gorillas strive to establish alpha position, """"dominant"""" gorillas get more mates, but alphas do not? I don't understand what this paragraph tries to say.   """
0	""" 
 :Bah, never mind. P '''''' """
0	"Nonsense == 

 I contest the block, I just won't speak in my own defense.    

 =="
0	"Regarding edits made during December 3 2006 (UTC) to Russian Revolution of 1905 
 Please stop. If you continue to blank pages,  you will be blocked from editing Wikipedia.   If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits."
0	""" 

 :It was the first Ecumenical council, from which many more would follow. What was the purpose of Ecumenical Councils? To created creeds, or commonly held beliefs that everyone could follow, the creation of orthodoxy. It was one of the major events in the formation of a unified orthodox religion. It doesnt say the council of nicea """"created Christianity"""", why do you say that, who could believe that? Chalcedon happened in 451, why compare that with Nicea from 325? I really think your mis-interpreting whats written.  8 July 2005 17:25 (UTC)"""
0	:::: I forgot to mention that a sysop, like myself, would require to run this program.  I'm not particularly fond of the idea of using an IRC script as the mode of getting new articles.
0	""" 

 ::Can you show me a """"secure"""" implementation  one that can be used from a browser that is in """"secure"""" (i.e. no script) mode?   """
0	"== Template discussion == 

 I saw that you had participated in a previous discussion on NHL award templates. Just wanted to let you know that there is another discussion going on right now. -"
0	""" 
 ==Requested move== 

  
 * Siamese revolution of 1688 →  
 * Siamese revolution of 1932 →  
 – Almost every """"Revolution"""" article in Wikipedia is capitalized, let's have some consistency.   """
0	इमदादुल शेख हारुन शेख ऀऀऀ गराम सामीपटटी ऀऀपोसट मदऱापाली ऀऀथाना ऱामपुर कारखाना ऀऀजीला देवरीया ऀऀयु पी ऀऀइनडीया
0	:::I remind editors that this is a global encyclopaedia and that this event gained coverage all over the world. Not surprisingly, given how lax American gun control is compared to the rest of the civilised world, that aspect was a major part of the coverage outside the US. To rule out coverage on the basis of no political action yet inside the US is too narrow a perspective. To the rest of the world, gun control is probably the major issue of this event. This is a global project, so gun control should be a significant part of the article.
0	"==Islamic holy books== 
 I can't re-write it as what you put in is original reasearch, you have been told this before, and is impossible to understand what you are trying to say. If you want your edits to stick then provide sources and not just the Qur'an and make the edits understandable."
1	Fuck Valverde (piece of fucking shit)
0	""":IIRC, it's because Dumbledore didn't want Snape to be """"tempted"""" by the Dark Arts.    

 """
0	""" 

 == Bullet point list in subsection """"use"""" == 

 I'm sorry, but it looks like a dog's breakfast at this point.  What the hell was wrong with the way it was before?  """
0	""" 

 == Power suit == 

 Hi again PKM! I noticed the article power suit effectively does not exist. I figure you'd be the one to either make it or find someone else to. Cheers, ''''''  """
0	:Following up... I'd quite like to talk to you about the past work you've done with the BL - I've been in touch with the philatelic curators here and they're keen to try and build on the collaboration. Could you drop me an email? andrew dot gray (a) bl dot uk.
0	No need to worry about reliability, that was already checked with the first FA review. All sources were checked and adjusted accordingly, thats ok.
0	""" 
 ::Oops, I've asked a stupid question. Just here: Predestination. Of course, I know that """"Everything is foreseen; yet free will is given"""" according to Rabbi Akiva.   """
0	"""PS. My problem with you has never been about any particular dispute, it has always been about your behavior and incivility. I cannot remember a time when you have not acted like a complete immature jerk. The only exception was for that few hours when you acted like a human, and we were able to work together. I had to give up though, because you stopped behaving as soon as I confirmed on your RfC that we were """"working together"""". You used me to make you look good on the RfC, then you stabbed me in the back. As the Chimperor says, Fool me once, shame on you, fool me twice, uh, you don't get fooled again. I'll never trust you, and the main reason I don't edit at WP much anymore is because of your behavior, and the WP community's willingess to tolerate your bullshit. -  """
0	Jews are an ethnicity, unlike Christians and Muslims. Judaism is not the same thing as Christianity or Islam. Please don't deprive someone of their identity merely because of your ignorance of Jews.
0	""" 

 Re: We can distinguish between Marx's explanation of how capitalism works versus why he thinks it harms people and is doomed to fail. Exactly. I was trying to make that distinction earlier, putting the former in the Marxian political economy section under theories of capitalism and the latter in the """"criticisms"""" section... I like the idea of listing the ideologies in order of their emergence. Still, in doing so, we should clarify the distinction between the new section we'll be drafting and the existing """"history"""" section... As for the fringe theories, your advice is sound. I suppose we'll also just have to hope for the best.  |  """
0	"==Proposed merge== 

 For discussion, see Talk:Faggot (slang)."
0	"""::: Ah, my error. I thought WP was a collegial spot. Apparently not. I've growed up several times over, so, sadly, fucking on WP is, by elimination, just being childish and churlish and reveling in one's don't give a crap except for my stuff attitude. Look at me, I said fuck! Me iz is all growed up! And we wonder why WP is withering at the vine. A sad and puerile display, children. Next you'll be stomping your feet in the sandbox.  ►  

 """
0	""" 
 :::Well, no, that's not what I was trying to get across at all- especially since the Waffen-SS was absolutely, positively not a branch of the Armed Forces (Wehrmacht). I was simply pointing out that direct translations, even of cognates, doesn't always work (for example, we use """"engineers"""" to translate both Ingenieure and Pioniere; """"pioneers"""" in that sense is found archaically but is misleading today).  Waffe is cognate with """"weapon,"""" but also means a """"branch"""" with weapons, not unlike English """"arm""""; hence Luftwaffe, and for that matter the more comfortable """"Armed-SS"""" as opposed to the more cognate """"Weapon-SS.""""  """
0	"== hefur == 

 hfgdfgdgcdbvcvevrfgfgrhfhghvfgfgbvgbnvgngnc bhvghchhhhhhhhhhhhhhhhhhhhhhhhhhhhhh tgffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff tfhjjjjjktgvfgvcfgvh gbgjkgjvhcfgcxdsfgxdvchxnvvmjhcgxgxcbvchcghcfcfgxfgcfghvbnvbnmvjgfghfhcfgxdgzdf dfgdhndjh dgxfj rydrgfxsddf fthjfhjfd fxdfxdfcbhmfhkgf ghdfhgdfgh ffgjhd fyfdhfjdhjgdf gj ghdffj gfdfg dsxsgf fd fsdgdfgfd ghdfg d dddfd fdfgd fg dgffjd fhd d fgdh d fd hgedfdfdgfdf d"
0	""" 

 ==:File:CBennett-ArlingtonCemetery.jpg== 
 What should be done with this one?  —  •  •  """
0	:Thanks - that's a way cool barnstar )
0	"==Italicize or not, the age old question, well, seconds old question== 
 Would 'Magna Carta' be italicized throughout and on other templates and articles? The title Magna Carta is italicized for this article, as well as its first mention in the lead, and then the style is dropped here and throughout Wikipedia. To italicize or not to italicize, that is the question. Thanks."
0	:::Sorry, too late, responded already,
0	""" 
 :::There is no consensus for this move and as such should not happen until consensus is reached.  """
1	"== F*CK YOU! == 

 YOU ARE A SH*T HEAD D"
0	:That is bullshit. $30,000 buys a modest house in Toronto in the 1960s.
0	""" 

  
 https://en.wikipedia.org/wiki/Educational_technology#Collaborative_learning 
 """"collaborative learning"""" please advice me sister daliya.  """
0	"Hi Rusty, 

 Thanks for your reply. 

 Rather than rely on your and my memory which can be subject to human flaws such as error, are you able to add a reference to back the comment up as per wikipedia guidlines? That helps to try to ensure we are dealing in facts. 

 Regards again."
0	"I came across this article while stub-sorting. 

 Selected links (from a quick Google search): 
 ;http://intellit.muskingum.edu/wwii_folder/wwiieurope_folder/wwiieurfinland.html 
 :Has relevant references 
 ;http://hkkk.fi/~yrjola/war/finland/intel/ 
 :About Finnish Radio intelligence (interesting in its own right); has several links 

 I look forward to reading this article when it's finished (which is to say, I'm not going to work on it myself). 

 —"
0	"June 2008 (UTC) 

 ::::::::::I am sympathetic to the idea of keeping it at a default until we decide what to do, but I am also weary of making changes when there is obvious disagreement on a page like this.  So, I moved the version back to where it was prior to the edits today (and it seems it has been that way for quite a while).  This needs to be resolved here before anything really gets overhauled.  (I don't want to make claims about what is the consensus version, I just put it back to its default state)    00:08, 25"
0	if you want to add the logo, here's the link:AAL logo
0	:: No one wants children seeing an explicit photo of a woman eating a butthole or sucking a penis. That's FRIGGIN DISGUSTING!
1	"== not constructive == 

 https://en.wikipedia.org/wiki/Destruction 

 Fuck off. 

 Death is real.  Your ideals are a cancer."
0	jebo srbina kome je zelena omiljena boja
0	""" 

 ====Regarding edits made during August 22 2006 (UTC)==== 
 Please refrain from adding nonsense to Wikipedia, as you did to Anal leakage. It is considered vandalism. If you would like to experiment, use the sandbox.  If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits.   """
0	"== Khalil Lmar - Lmar.ca == 

 Khalil Lmar is a professional accountant. Khalil Lmar provides accounting and consulting services. Lmar.ca is Khalil Lmar's private website!"
0	Dear North8000, you really should reconsider that offer, Fools Rush In Where Angels Fear to Tread
0	That is the proper page, it is for bans and indefinite blocks.
0	""" 
 ::::::I don't know how to write an article?  I don't even know how to address that, on what basis do you make this claim?  What exactly were we doing in 2005 that the """"project"""" (what project?) has moved beyond?  And what exactly have they moved beyond to?  What better run areas are you talking about? 

 ::::::Further, it should not be my job to fix your articles, you wrote the bloody thing, you should have done enough research in the first place to create an article properly instead of simply guessing to fill in the blanks.  First you want to tell me I don't know how to write an article, then you want to complain that I'm not fixing the article you messed up.  How does that make a shred of sense?  And no, just because some sources are used on other articles does not mean they pass WP:RS.  Some people have no clue what they're doing, just because an article exists does not mean it magically is of good quality.  WP:OTHERSTUFFEXISTS.  And if you're providing sources that aren't reliable, then they don't corroborate anything!  Just because you found Joe Cool's random blog that repeats information does not mean it backs up your original information.  That's the entire point of having reliable sourcing, so that we are not simply taking information that may be popularized yet wrong.  I mean, wow. 

 ::::::And, as I stated before, the LMP299 is built on an LMP296 chassis.  How exactly is that not the same?  No one said identical, we've said similar enough to be the same basic thing.  Again, the ARX-01a is not identical to the ARX-01g, but they're all still built on the same basic design.  All three cars are built on three chassis, LMP296-01, LMP296-02, and LMP297-01.  LMP296-01 is the sole LMP299.  So, I'll repeat myself ad naseum, what exactly is preventing these three articles from being merged?  How would it create a """"clusterfuck""""? 

 ::::::And the victimized youngin' routine is getting old really quickly.   """
0	::Neat. Not much idea what you've said but I think you got it 100%. You're most welcome. Thanks to you, too.
0	""" 
 :::::See WP:VG/S for what we consider as reliable sources for video game coverage. Most of the other sources used here are reliable per WP:RS.   """
0	""":''On August 16, The general staff of Moscow confirmed that Russia had occupied Poti, as well as military bases in Gori and Senaki. It stated that they were there to """"defuse an enormous arsenal of weapons and military hardware which have been discovered in the vicinity of Gori and Senaki without any guard whatsoever."""" 

 This is unacceptable.  The Russian Government cannot confirm anything; nor can the Georgian Government: they are the interested parties, and we are not here to reprint their public statements..    

 """
0	::::::I'd argue the reverse, because those articles will presumably have editors policing changes to them, so anything massively controversial will be dealt with there.  Of course, that's in theory; hence WP's less-than-stellar reputation.  Even then though, it's another check-and-balance.  Having had a quick look though, Hall does seem to have been Catholic.
0	"== Tyler Barnett == 
 Would you be so kind as to please restore the article Tyler Barnett back onto my userspace?   Tyler"
0	""" 
 == Your submission at AfC Jhansi (Vidhan Sabha constituency) was accepted == 
  Jhansi (Vidhan Sabha constituency), which you submitted to Articles for creation, has been created. The article has been assessed as Start-Class, which is recorded on the article's talk page. You may like to take a look at the grading scheme to see how you can improve the article. 
 You are more than welcome to continue making quality contributions to Wikipedia. . 
 * If you have any questions, you are welcome to ask at the help desk. 
 * If you would like to help us improve this process, please consider . 
 Thank you for helping improve Wikipedia! 
   """
0	""" 
 ::::I agree it's not obviously relevant; until we start tripping over the issue of falsifiability as we have several times recently with various editors rewriting some of that second paragraph.  It is a bit of a stumbler.  If, however, a consensus can be reached about how to phrase it as introductory material in a meaningful way, whatever language is chosen can be maintained with an occasional checkup on the language by the participating editors.  In my figuring of it, the way it was written before was a bit clumsy and largely indefensible on the basis that we'd already said it effectively, because we hadn't quite said it effectively in that paragraph.  I imagine there is some way of reasonably saying this in the article, as yet undetermined, that will ring true to those regular editors who understand the basic problem, and still explain reasonably well to the previously uninitiated reader of the material. Right now the first sentence of the paragraph is quite reasonable in my opinion (""""...Popper proposed the additional criterion of falsifiability""""), which factors in those theories that are dependent on coherence rather than outright falsifiability. I trust with some further discussion and a bit of experimenting that it'll get done for the rest of that paragraph.  
 ::::Incidentally, I genuinely appreciate seeing all this highly thoughtful discussion about the issues. ...   
 """
0	""" 

 All done.  Listed.   """
0	""" 

 :::Really? Wrong to pick up? Heat of the moment is a wonderful excuse; next time if I feel it, I will go abuse somebody and demurely state """"I said it at the heat of the moment"""". Great explanation. Yes, you did not have the pre-requisite knowledge and I know this since I have clarified this issue with an admin previously. And yes, I have taken great pleasure in bringing a up-in-the-air editor come crashing to the ground, reminding them that they are not above the rules. Whether it is one word or a whole page, """"Fuck off idiot"""" is a personal attack and warrants punishment. ~*~''''''~*~ """
1	Bold textFUCK YOU ASS HOLE THEN YAH FUCK YOU YOU FUCKING PICE OF FUCKING SHIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! FUCK YOU FUCK YOU FUCK YOU IT WAR YOUR WANT WELL IT'S WAR YOU WILL GET YOU FUCKING BASTAERD YOU FUCKING BASTERED FUCK YOU FUCK YOU
0	:::::Given the fact that Gorilla/Monkey is an occasional racist slur, I seriously doubt it. Although if you combine that with the fact that he apparently enjoys rap music, you wonder is Nintendo is trying to say something...
0	"==Wikipedia:Requests for arbitration/Kosovo== 
 Hello, 

 An Arbitration case involving you has been opened: Wikipedia:Requests for arbitration/Kosovo.  Please add evidence to the evidence sub-page, Wikipedia:Requests for arbitration/Kosovo/Evidence.  You may also contribute to the case on the workshop sub-page, Wikipedia:Requests for arbitration/Kosovo/Workshop. 

 On behalf of the Arbitration Committee,"
0	"==Martial Law== 
 Citation requested for section on declaration of Martial Law by the Laurel Administration. Coincidentally similar to how the Marcos Administration declared it. Asking the help of Philippine Historians to add citations for this section. Thanks"
0	Please, someone fix this godawful article.
0	""" 

 ==Disruptive edits== 

 The material I added to Cyrillic was directly taken from a standard philological source.  I added back the mention about Denisona after she decidedas a """"lone wolf"""" authorityto undo my proper edit. 

 Do y'all have nothing better to do than concoct problems that don't exist and then threaten contributors about them?  I see that, in many other cases, nothing but a generic """"This article has issues with unsourced material"""" warning is slapped up, butwhen I cite chapter and versesome wacko complains about it. 

 Please respond in ADULT. THOUGHTFULLY ARGUED fashion. 

   """
1	Obama is a baby killing communist
0	RE: Yeah, he actually said in an interview he was italian, I can't recall where exactly. So between himself and Imdb, I'm sure his real name is Carelli and he his italian.- 2/18/06
0	REDIRECT Talk:George Beet junior
0	"==Begg - main points and different map== 
 Just browsing these at present, but on this page of his Statement of Facts a very different British claim-line is shown from the one on the map currently on this article.  Begg's main points of difference are that the original treaty (1825) specified Cape Chacon, not Cape Muzon, as the start of the boundary line, and that the terms Portland Channel and Portland Canal were deliberately confused by the US, with the meaning of Portland Channel in 1825 referring to Clarence Strait, not the Portland Canal which was unknown at the time; Etolin Island he notes as having originally been Duke of York Island, also.  Begg wrote three treatises on this, most with all the same points, though successively in 1896, 1900 and 1902, all official reports with two (1896 and 1902) written to federal and provincial cabeint ministers, respectively.  Another item in Begg that's passed over here and in other histories is the Ukase of 1821 which claimed to 51 degrees N and also involved the Bering Sea Arbitration.  The Ukase looks to need its own article, as it also invovles the rights of the Russian Orthodox Church in the region.  Anyway, the map clearly needs to be changed; the linked map gives a good idea by how much."
0	""" 

 == WP:GNG == 

 Your claim that """"being in star wars is notabil enough take to afd if you want"""" is specious. Please see WP:GNG for an understanding of what constitutes notability. A character in Star Wars does not inherit notability from the franchise. I am restoring the prod tag; if you can offer substantiation for this character's claim to notability, please offer it.   """
0	""":::::If anyone """"misappropriated"""" the flag, it was the Jihadists in general and al Qaeda in particular. Complaining that we use it to represent them makes as little sense as complaining that we use the Swastika flag to represent the Nazis when it is a Hindu religious symbol.   

 """
1	"== ur dumb == 

 you jerk you blocked me! i am now gonna move to switserland and get a car and fill it with water, ruining the upholstery then sell it and use the money for a computer so i can call you a jerk again! i love england but it is too good for jerks like you! also i will buy a mouse and feed it cheese then selll it to buy switserland and i will buy 4 more computers and ii will call a laywer and al yankovic and  they will come to yopur house at night and eat all your food and put like 19 cats in your house and put tea on your table and put a label on it that says breakfest and then an alein will come and eat your house and you will not be able to block me again and i will make you look like an idiot by doing this: gqfbhvrycgsaafvsaydgbchgswdhfgadshgcfhsgahsyghfdghsfgbdsgchfgdshbcgfashdcgfhsdagchgfhasdgchfdghfdsaghcdg hdgfhasdgfh hd vgfgehycfb tv YOU SUCK!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
0	"== Catneeded == 

 Actually it was once a real template, , which was on TFD.  So  modified it.  A lot of people without a sense of humour called it vandalism, and then someone moved it to ...but I liked it and thought it was clever, so I modified it a little and added it to my user page.  And it worked - Denelson83 added another cat."
0	""" 

 ==Urat Middle Banner== 
 Could you add some context? For example, in this article, it should start """"Urat Middle Banner is a division of Inner Mongolia """" or something - as it is now, the reader has no idea what the article is about.   """
0	"== Pinta Island tortoise == 

 You moved Chelonoidis nigra abingdoni to Pinta Island tortoise. This is not the most common name. IS there even a source for 'Pinta Island tortoise'? The relaible sources (taxonomist based)(i.e. redlist,IUCN don't mention 'Pinta Island tortoise' as an option. Regards,"
0	:::The article on Pierre Dugac lists a German translation: Geschichte der Mathematik 1700-1900. Ein Abriß. (1985)
0	"== Sam Flynn's alias? == 

 Does Sam Flynn have an alias? 

 If Dad was CLU, then Java could be appropriate, I should think. Java is a short name, like CLU.  Although CLU predated Java by about 20 years, it had similar features: Garbage collection, Exception handling, and iterators.  CLU has clusters, used for abstract data types, so they weren't fully object-oriented, as JAVA's [[[Class_(computer_science)|classes]] are"
0	and I have been in conversation  and I also recommended trying to find a few more non-primary sources. Other than that, I thought the article was well-written and the inline citations were done nicely.
0	":::The melange of formats suits me fine, but then I only scan for particular formats I need and the formats I want, and ignore the rest. Sorting them into a large, sparse table would only make it more difficult to compare more relevant features in the existing tables. Still, it would be helpful if 3D formats followed 2D formats in the laundry list (though evidently not so helpful that I'd take the time to do it myself).    

 ==I just expanded the Features table== 
 Formally, that is. It was waaaaay too skinny to be useful, so I twiddled field widths a bit and let the table fill the display width. There doesn't seem to be any rhyme or reason to how it's done - does anyone know of a policy or rationale addressing this. 

 Also, does anyone know what the DDF file format is, or why Google included it in SketchUp?"
0	edit Woops I was wrong, this is raw data. Full of artifacts and stuff, the hi-res images will be released during the following weeks if I am not mistaken. Huygens took aprox. 350 images, that a whole lot 'o images.
1	:::::::Hey  - Grow up, knock off the ridiculous right-wing rhetoric, and get a life, you pathetic loser!
0	Those times seem like either Zulu time airings (meaning a universal time standard that's used around the world over the local time zones) or it's the run lengths of the episodes. It would be likely that, back in the late 1980s, a runtime of 22m 15s is likely, as today, syndicated shows clock in at around 15m to 18m today. Network shows, which clock in at 21m 30s today, were also longer back in the 1980s.
0	", 1 December 2005 (UTC) 

 *Oppose - The pre-1922 and post-1922 states are clearly not the same thing.  22:07"
0	"By the way, cyclosporines systematic name is:      
 IUPAC:30-ethyl-33-[(E,1S,2R)-1-hydroxy-2-methyl-hex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-dipropan-2-yl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone 

 Not very useful as an article title, is it?"
0	::::Thanks to both of you! I very much appreciate your keeping an eye out. D
0	"== godsgreatestgift == 

 Not unconstructive - this is a sockpuppet"
1	"== WTF == 

 Who the F put a userbox saying that I was a faggot? I am not! I don't support homosexuality!"
0	: The changes that have been made over the past day or so have been very good, especially the new famous Cornish people section and the Portrayals of Cornish people section to balance out the negative section which also has a good explanation to it now. Well done Brythonek.
0	"== your recent addition to Boone == 

 Hi, DNBR.  When you add an entry to a disambiguation page, like you did to Boone, the manual of style for disambiguation pages specifies that there should only be one blue (navigable) entry.  So, I removed the non-topical link from your entry (and did a small copyedit). Best wishes."
